Customer_ID,Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Mix_Score,Spending_Behaviour_Score,Occupation_Stability_Score,Credit_History_Months,Investment_Ratio,Debt_Burden_Ratio,Delay_Score,Age_Risk_Proxy,EMI_Income_Ratio,Savings_Rate,Credit_History_Score,Annual_Income_norm,Monthly_Inhand_Salary_norm,Num_Bank_Accounts_norm,Interest_Rate_norm,risk_score,risk_label,risk_label_encoded
CUS_0x1cfd,36,86898.84250004457,2756.1675,3.0,7.0,8.0,2.0,5.0,18.5,15.8,8.0,1197.22,0.16625139590587712,34.081517084281906,170.36489527723373,337.54412283445333,0.5,0.40277777777777785,0.6428571428571428,202.5,0.010533139866327597,0.021347439104958885,0.2655367231638418,0.5263157894736842,0.004121848795705916,0.9938172266610881,0.48484848484848486,0.41025770953365026,0.1679996277231954,0.2727272727272727,0.21212121212121213,0.1874916518689011,Medium,2
CUS_0x1d00,44,14638.54,1134.878333333333,6.0,9.0,17.0,8.0,47.75,19.5,26.3,14.0,3201.91,0.409863373647114,5380.004629487368,54.511053095668025,256.4706075878404,0.25,0.18611111111111117,0.22023809523809534,150.25,0.007772088361064365,0.34266283110235046,0.7598870056497176,0.3157894736842105,1.0,0.0,0.35290404040404044,0.036724361974501046,0.04564486505053686,0.5454545454545454,0.48484848484848486,-0.6256589230910746,Low,1
CUS_0x1d13,23,73314.6,6180.55,10.0,8.0,20.0,8.0,18.25,23.0,18.61,12.0,4709.8,0.480163548634563,8566.8712459651,125.75263137568072,273.9740406708515,0.0,0.8444444444444444,0.07738095238095233,148.5,0.002224632940075304,0.10046160345525929,0.4661016949152542,0.8684210526315789,0.46203392063699816,0.30694911897474064,0.34848484848484856,0.34003702958155924,0.42642947275160437,0.9090909090909092,0.5757575757575758,-0.5829003282718447,Low,1
CUS_0x1d18,44,33702.74,2998.561666666666,7.0,3.0,19.0,2.0,7.0,8.0,10.45,5.0,636.96,0.5829426677019038,37.99322924337024,2586.226913366411,375.7825662811977,0.5,0.2555555555555556,0.04761904761904767,296.5,0.17096512569796873,0.02937770017303971,0.1694915254237288,0.3157894736842105,0.0042234948456620885,0.993664757600813,0.7222222222222223,0.1352724471355442,0.18629252780881866,0.6363636363636364,0.5454545454545455,0.019408690056264666,Medium,2
CUS_0x1d21,37,73606.16,5852.846666666667,3.0,7.0,17.0,6.0,18.75,12.5,10.31,17.0,1707.18,0.1805167152777547,330.7686287572298,2769.805034116474,194.71715244129163,0.5,0.24444444444444446,1.0,136.5,0.0929712338375028,0.03610971564896758,0.3531073446327684,0.4999999999999999,0.01883804853368877,0.9717429271492957,0.31818181818181823,0.3415441832890085,0.4016984966855177,0.2727272727272727,0.48484848484848486,0.010202202171767417,Medium,2
CUS_0x1d33,40,39294.3,3292.525,9.0,10.0,30.0,3.0,47.0,20.5,7.14,11.0,1292.73,0.4421123872476247,14077.058294381226,86.41525118047662,439.5928563112219,0.0,0.5916666666666667,0.16666666666666674,169.5,0.003406694155944502,0.05132499849543961,0.7627118644067796,0.42105263157894723,1.0,0.0,0.4015151515151516,0.16417675631521514,0.20847722787587253,0.8181818181818182,0.8787878787878789,-0.8483047472261861,Very_Low,4
CUS_0x1d3e,43,41499.21,3582.2675,0.0,5.0,5.0,0.0,3.0,6.0,9.79,4.0,1272.15,0.3396074179149353,0.0,192.62895104301015,454.8132560612012,1.0,0.5638888888888889,0.8809523809523809,192.5,0.00892229534272402,0.0478071997794861,0.1016949152542373,0.3421052631578948,0.0,0.9999999998967062,0.45959595959595967,0.17557454161186728,0.23034339188446204,0.0,0.12121212121212122,0.6563977922706994,Very_High,3
CUS_0x1d4e,37,25530.33,2137.5275,3.0,4.0,19.0,0.0,17.5,12.75,11.98,8.75,761.18,0.42355728819375704,0.0,80.69783091888183,395.55491908111816,0.5,0.3972222222222223,0.16666666666666674,385.75,0.005712355782168922,0.04649019308505658,0.3418079096045198,0.4999999999999999,0.0,0.9999999998023674,0.9476010101010102,0.09302701555955567,0.12131236678538401,0.2727272727272727,0.5454545454545455,0.12267135373508807,Medium,2
CUS_0x1d56,31,53127.72,4655.31,7.0,6.0,34.0,3.0,34.0,16.5,7.789999999999999,16.0,1752.55,0.36213687238632897,87.57835313396869,189.34708986296747,446.10555700306395,0.5,0.5555555555555555,0.3333333333333335,248.5,0.006297532135680337,0.05146424969894432,0.5706214689265536,0.6578947368421052,0.006270857230070329,0.9905937140834316,0.6010101010101011,0.23568550319305306,0.31132330782080875,0.6363636363636364,1.0,-0.3257887011786165,Low,1
CUS_0x1d58,20,10037.5,577.4583333333334,10.0,9.0,24.0,9.0,53.25,25.5,15.43,8.0,4618.9,0.4994833207675893,66.9929582322611,47.39371372034514,223.3591613807271,0.0,0.20833333333333331,0.0,127.5,0.014592788309882799,0.7211671158504057,0.8898305084745762,0.9473684210526315,0.038671164220360835,0.9419932528377732,0.2954545454545455,0.012940322688857482,0.0035777290878528725,0.9090909090909092,0.696969696969697,-1.0990465235374671,Very_Low,4
CUS_0x1d64,27,73627.68,6280.6399999999985,6.0,6.0,19.0,2.0,17.25,14.0,16.71,6.0,946.92,0.3924307928362236,67.09929401286057,272.6570360864673,555.8076699006721,0.5,0.525,0.23809523809523814,316.25,0.006846335431207083,0.01991100474193256,0.3531073446327684,0.7631578947368419,0.0035611707300623853,0.9946582438613853,0.7720959595959597,0.34165542607877486,0.43398302238833253,0.5454545454545454,0.5454545454545455,0.06517668745578363,Medium,2
CUS_0x1d6f,18,17438.8,1237.2333333333331,8.0,11.0,16.0,5.0,22.0,15.25,14.93,12.0,2635.91,0.4603947205465113,44.235325495955365,66.59704593086529,275.39096190651264,0.125,0.5527777777777777,0.7142857142857144,119.25,0.00893321211493064,0.23671568234771645,0.4209039548022599,0.9999999999999999,0.01191780732823287,0.9821232886391571,0.27462121212121215,0.05119967491462246,0.05336934874588421,0.7272727272727273,0.4545454545454546,-0.5796320743716238,Low,1
CUS_0x1d79,30,29661.88,2435.8233333333333,4.0,7.0,8.0,0.0,10.25,1.5,6.39,2.0,80.25,0.5558966252436799,0.0,155.60368187080172,355.4786514625316,0.875,0.33888888888888896,0.22023809523809534,305.5,0.010947727662685449,0.003989915523032176,0.1327683615819209,0.6842105263157895,0.0,0.9999999998310132,0.744949494949495,0.11438413210507595,0.1438240301235051,0.36363636363636365,0.21212121212121213,0.4096466484405985,High,0
CUS_0x1db0,27,17592.34,1461.0283333333334,7.0,3.0,17.0,5.0,25.75,14.0,9.38,8.0,2138.95,0.4313006906414796,59.32681410590275,60.99580042164651,298.2802188057841,0.5,0.3444444444444445,0.7916666666666667,138.25,0.006512966922527729,0.19036092357155382,0.4491525423728814,0.7631578947368419,0.013535401222038024,0.9796968978602641,0.32260101010101017,0.05199336533937811,0.07025861481593709,0.6363636363636364,0.48484848484848486,-0.3304823583803213,Low,1
CUS_0x1db4,38,150502.10500004457,9912.196666666669,8.0,7.0,7.0,4.0,10.75,15.75,6.51,0.5,1399.73,0.25688226168239314,256.21661640463947,684.3143618195064,320.68868844252086,0.5,0.4166666666666667,0.0,322.5,0.011980889723271156,0.014329026436067455,0.2994350282485876,0.4736842105263158,0.008616207049254497,0.9870756894114889,0.787878787878788,0.7390404399587498,0.7080477994915192,0.7272727272727273,0.18181818181818182,0.3570335554526674,High,0
CUS_0x1dc4,42,20170.75,1930.895833333333,10.0,5.0,25.0,2.0,46.25,11.25,8.89,10.0,1854.76,0.6445469053149051,20.9491624068454,147.29481752730595,304.845603399182,0.5,0.1527777777777778,0.16666666666666674,77.75,0.013432681991064576,0.14390684367144707,0.6497175141242938,0.36842105263157887,0.0036164841269265688,0.9945752735867487,0.16982323232323235,0.06532187470562927,0.10571837587034205,0.9090909090909092,0.7272727272727273,-0.571413027975168,Low,1
CUS_0x1de9,26,106002.32,8974.526666666667,4.0,4.0,13.0,4.0,16.25,17.0,9.39,1.5,332.47,0.37660801213355244,218.5836408119718,272.5400776552306,656.3289481994643,0.5,0.6472222222222223,0.8809523809523809,264.75,0.004232679902270269,0.004665530631577075,0.3757062146892655,0.7894736842105262,0.008118669240406207,0.987821996119518,0.6420454545454546,0.509008830878248,0.6372841179262184,0.36363636363636365,0.36363636363636365,0.25363762291242137,High,0
CUS_0x1e06,50,29605.9,2579.1583333333333,8.0,6.0,16.0,3.0,21.0,8.0,18.62,8.0,786.55,0.513949282411859,53.92845731545354,183.80199903990865,295.1853769779712,0.5,0.18333333333333335,0.0,376.5,0.012427059363949996,0.04139911863608463,0.327683615819209,0.1578947368421053,0.006969774673849572,0.9895453378312672,0.9242424242424243,0.1140947561119939,0.15464117506486225,0.7272727272727273,0.4545454545454546,0.05042767436069538,Medium,2
CUS_0x1e3e,33,22918.52,1710.1709541652451,6.0,5.0,18.0,5.0,18.75,11.0,15.94,4.0,454.45,0.43129662709731953,199.3936026002303,138.6249805835845,256.7747959842738,0.5,0.2555555555555556,0.04761904761904767,106.25,0.014389648377610843,0.030835054072875928,0.3361581920903955,0.6052631578947368,0.03886426324767902,0.9417036048702805,0.2417929292929293,0.07952585242108334,0.08906080437611696,0.5454545454545454,0.5151515151515151,-0.260326903545481,Low,1
CUS_0x1e3f,22,107854.84,9245.903333333334,5.0,5.0,16.0,5.0,8.25,15.0,6.1,6.5,990.45,0.5775886989311945,338.8412817613483,273.18408341992574,603.566305879112,0.5,0.5611111111111111,0.8809523809523809,196.5,0.00406803871740577,0.014145247526735906,0.2627118644067797,0.8947368421052632,0.012215906854772817,0.9816761396993805,0.4696969696969698,0.5185850154924744,0.6577642570201989,0.4545454545454546,0.4545454545454546,0.14829230686755573,Medium,2
CUS_0x1e4d,19,146729.64,12495.47,2.75,3.75,17.0,3.0,15.0,18.75,8.91,120.75,90.89,0.50779601089997,343.1160892955527,5370.144500703855,633.8258930171638,0.5,0.4583333333333334,0.9523809523809526,208.5,0.08426045856367287,0.0007195222977875379,0.3813559322033898,0.9736842105263156,0.009153079456477519,0.9862703808110536,0.5000000000000001,0.7195395323889885,0.9030011749393129,0.25,0.48484848484848486,0.2503604215712255,High,0
CUS_0x1e51,32,17443.94,1714.6616666666666,10.0,10.0,21.0,5.0,43.25,21.25,21.69,217.0,2816.57,0.28833355091487545,11933.005219215218,119.83764921026497,275.95489183611085,0.125,0.1527777777777778,0.9523809523809526,140.5,0.012151677207235697,0.25288233581392866,0.7288135593220338,0.6315789473684209,1.0,0.0,0.32828282828282834,0.0512262449861559,0.08939970756108812,0.9090909090909092,0.6060606060606061,-0.8996748046705796,Very_Low,4
CUS_0x1e52,24,67059.18,5398.2649999999985,8.0,6.0,18.0,4.0,19.0,17.0,10.82,11.0,255.76,0.5158616117141319,167.12399949917537,221.5789995620656,408.623500938759,0.5,0.7111111111111111,0.3333333333333335,77.5,0.006372265938806431,0.005727681405525232,0.4067796610169492,0.8421052631578946,0.010319611916558164,0.9845205820682612,0.1691919191919192,0.30770104575438084,0.3673923204130297,0.7272727272727273,0.5151515151515151,-0.22100920706491972,Low,1
CUS_0x1e6b,26,62846.31,5393.1925,9.0,8.0,20.0,7.0,40.0,18.0,1.79,12.5,4073.62,0.499202074836288,284.98291964752286,259.5817694013871,339.68021790602404,0.0,0.6527777777777778,0.4761904761904763,30.25,0.007791898262118323,0.10136745337384359,0.655367231638418,0.7894736842105262,0.017613742979053784,0.9735793854740338,0.049873737373737376,0.2859235637969736,0.36700951113605607,0.8181818181818182,0.5757575757575758,-0.6840048710113337,Low,1
CUS_0x1e8d,23,29146.6,2561.883333333333,4.0,3.0,12.0,2.0,7.0,9.5,2.79,7.0,179.48,0.4289258981225712,26025.120857433074,100.20268915617477,392.2439293110058,1.0,0.3972222222222223,0.7916666666666667,222.5,0.005984862689817364,0.009402297644679123,0.1864406779661017,0.8684210526315789,1.0,0.0,0.5353535353535355,0.11172050828022193,0.1533374726972483,0.36363636363636365,0.33333333333333337,0.1799204741686243,Medium,2
CUS_0x1e9b,19,7534.185,822.5517437389348,5.0,8.0,33.0,6.0,14.75,16.75,11.12,13.0,2569.3,0.49270152902147113,75.97491614797292,44.40528806961644,307.48676037680934,0.5,0.0,0.09523809523809534,76.5,0.008964750842826892,0.5343779274569174,0.3559322033898305,0.9736842105263156,0.030788302634215507,0.9538175454754192,0.16666666666666669,0.0,0.0220743345542702,0.4545454545454546,0.9696969696969697,-0.6609976889579614,Low,1
CUS_0x1e9c,17,9379.93,622.9371981239275,10.0,7.0,16.0,8.0,39.0,24.75,4.65,11.0,4280.56,0.40402524740210777,73.38721343400377,32.09431082549586,271.6081942832396,0.125,0.48055555555555557,0.5773809523809526,68.5,0.008471067192011614,0.715191986889168,0.7203389830508474,0.9999999999999999,0.03926945527158138,0.9410958163241241,0.14646464646464646,0.009541162778693553,0.007009908752332879,0.9090909090909092,0.4545454545454546,-0.903717471150114,Very_Low,4
CUS_0x1e9e,16,35812.37,2794.3641666666667,5.0,4.0,6.0,2.0,18.0,15.5,13.99,10.0,310.91,0.4147946997789178,32.01239580137807,67.87190310932637,437.0521177559623,0.5,0.5916666666666667,0.5833333333333337,77.5,0.0030145618431348708,0.013358963956208728,0.3785310734463277,0.9999999999999999,0.00381868574036634,0.9942719712465936,0.1691919191919192,0.14617770394665044,0.17088223755059304,0.4545454545454546,0.15151515151515152,-0.097265929287535,Medium,2
CUS_0x1eb6,35,19755.43,1744.7182919362594,7.0,6.0,20.0,8.0,44.0,17.0,25.14,53.5,3671.84,0.33470974903457473,85.9720963903574,120.78805659395766,226.23597174609205,0.125,0.36111111111111116,0.0,148.5,0.012019577979463677,0.2911364034126237,0.6892655367231638,0.5526315789473685,0.016425210636855182,0.9753621837935267,0.34848484848484856,0.06317497157153057,0.09166800819937773,0.6363636363636364,0.5757575757575758,-0.6176410071665461,Low,1
CUS_0x1ebc,44,122307.96,10230.33,1.0,5.0,6.0,0.0,1.75,5.75,1.31,5.0,630.24,0.23143244359998683,0.0,567.8257614402338,732.7072385597662,0.875,0.3055555555555556,0.4761904761904763,329.25,0.0092691843054859,0.007826808230296372,0.0847457627118644,0.3157894736842105,0.0,0.9999999999874083,0.8049242424242425,0.5932971618507153,0.7320565508595992,0.09090909090909091,0.15151515151515152,0.8567514693366547,Very_High,3
CUS_0x1ec2,22,34458.06,3142.505,9.0,10.0,29.0,5.0,18.25,15.75,26.59,15.0,4404.79,0.4345219589971778,119.62245779905994,177.7506321946002,289.3774100063398,0.25,0.36388888888888893,0.6428571428571428,170.5,0.009481418262012455,0.20015351098650308,0.384180790960452,0.8947368421052632,0.012688652074379513,0.980967021764914,0.4040404040404041,0.139176903639559,0.19715558219196838,0.8181818181818182,0.8484848484848485,-0.5991929044065432,Low,1
CUS_0x1ec4,32,22853.37,1708.4475,6.0,3.0,12.0,1.0,28.5,16.5,6.68,201.75,423.83,0.35471376289768686,12.319784549347451,104.40340163071055,331.621563819942,0.5,0.4305555555555555,0.9523809523809526,244.75,0.01039245163581411,0.028823143201326396,0.5084745762711864,0.6315789473684209,0.0024036997609694086,0.9963944501020341,0.5915404040404041,0.0791890741797597,0.08893073946869559,0.5454545454545454,0.33333333333333337,-0.09027009624669155,Medium,2
CUS_0x1ed3,23,45947.10000000001,3611.8105804223337,9.0,9.0,31.0,7.0,29.75,20.75,17.49,9.0,3813.3,0.3870965502420869,397.7666512960408,5134.923165588949,306.2328595362088,0.125,0.3361111111111111,0.5773809523809526,94.5,0.28301511902446136,0.12986037800380745,0.5706214689265536,0.8684210526315789,0.03670981098713469,0.9449352834151479,0.21212121212121213,0.19856690648985606,0.2325729365381932,0.8181818181818182,0.9090909090909092,-0.8026438734553514,Very_Low,4
CUS_0x1ed5,31,18965.35,1317.4458333333332,10.0,7.0,20.0,3.0,22.0,16.0,8.58,6.75,1490.81,0.35664471882692217,43.9361099075931,2588.124397094513,272.068334702045,0.0,0.10277777777777779,0.23809523809523814,98.25,0.3917758380386389,0.12298390447722325,0.4293785310734463,0.6578947368421052,0.01111648736329922,0.9833252686112064,0.22159090909090912,0.05909083108181491,0.05942279164963146,0.9090909090909092,0.5757575757575758,-0.779232788151777,Very_Low,4
CUS_0x1edd,18,68489.16,5544.4017411439945,10.0,10.0,33.0,7.0,29.25,22.0,25.44,9.0,4806.966900000001,0.38032537862841065,20343.55259564862,409.46583568843914,394.24619816220286,0.125,0.2861111111111111,0.4761904761904763,172.75,0.012945575803429765,0.10978159029324268,0.5790960451977402,0.9999999999999999,1.0,0.0,0.40972222222222227,0.31509300507177107,0.3784209059658409,0.9090909090909092,0.9696969696969697,-0.8682140297530306,Very_Low,4
CUS_0x1ee3,35,15950.66,1047.2216666666666,9.0,8.0,26.0,9.0,56.75,22.5,7.26,9.0,2598.21,0.5932740124566354,63.85540142023863,77.49756890903352,253.36919633739453,0.125,0.0,1.0,197.75,0.012975811790240304,0.25511847194684545,0.8954802259887006,0.5526315789473685,0.020325337475275883,0.9695119933448086,0.4728535353535354,0.04350707058548435,0.03902962893647147,0.8181818181818182,0.7575757575757576,-0.8138165828886644,Very_Low,4
CUS_0x1f00,22,25428.7,2016.0583333333332,5.0,4.0,15.0,6.0,5.0,20.0,11.78,8.0,1167.79,0.5669799423408588,85.08819787325076,111.23445239786521,272.7831830622174,0.5,0.35277777777777786,0.48809523809523836,155.5,0.0092030769003289,0.071745501527932,0.2824858757062147,0.8947368421052632,0.014068408706931518,0.9788973867271109,0.36616161616161624,0.09250166218018926,0.11214538327305829,0.4545454545454546,0.4242424242424243,-0.14986043108275945,Low,1
CUS_0x1f04,38,60770.22,4924.185,8.0,4.0,15.0,4.0,9.5,15.25,0.3600000000000001,6.0,176.02,0.5717433877266891,190.27457382842024,278.18238060287354,296.46154556870636,0.5,0.24444444444444446,0.4761904761904763,346.5,0.009467336970393782,0.004289341240000065,0.2796610169491525,0.4736842105263158,0.012880275198825078,0.9806795871358043,0.8484848484848486,0.27519168445653497,0.33161465219662345,0.7272727272727273,0.4242424242424243,0.09478951709346216,Medium,2
CUS_0x1f15,19,73378.32,5832.8600000000015,7.0,8.0,26.0,5.0,16.25,23.25,9.76,9.0,2075.82,0.372789926978629,187.07294989609144,2792.446187813537,434.94063347511445,0.0,0.46388888888888885,0.7142857142857144,130.25,0.0940739214473338,0.04409867911501502,0.4463276836158192,0.9736842105263156,0.010690750327399088,0.9839638744588808,0.30239898989898994,0.34036641576018,0.4001901514088726,0.6363636363636364,0.7575757575757576,-0.5746520621476798,Low,1
CUS_0x1f2f,30,24821.36,2106.4466666666667,5.0,5.0,7.0,0.0,5.25,21.0,2.0,6.0,298.88,0.48231579646238965,0.0,130.7418610112588,349.9028056554079,0.5,0.3472222222222222,0.23809523809523814,400.25,0.010584284159319807,0.018625955181354473,0.2966101694915254,0.6842105263157895,0.0,0.999999999798916,0.9842171717171718,0.08936215493405736,0.11896677164766584,0.4545454545454546,0.18181818181818182,0.2079001905751828,High,0
CUS_0x1f42,31,18146.26,1442.188333333333,7.0,7.0,23.0,5.0,25.75,15.25,15.25,14.0,1708.57,0.5786617947670136,66.15803759994232,99.01607766083939,249.04471807255163,0.5,0.2861111111111111,0.7559523809523809,227.5,0.011904592559731697,0.1473598538173024,0.4632768361581921,0.6578947368421052,0.01529112299342988,0.9770633151986101,0.547979797979798,0.05485672993544849,0.06883680569258849,0.6363636363636364,0.6666666666666667,-0.30358901850300696,Low,1
CUS_0x1f43,45,21075.82,1701.3183333333334,8.0,3.0,10.0,1.0,14.75,18.0,8.87,2.0,749.5,0.2977407413072497,14.229444107783712,2594.236013153425,316.2476701405286,0.5,0.4000000000000001,0.7559523809523809,198.5,0.3036803938701021,0.05550054492614456,0.3700564971751412,0.2894736842105263,0.002787925069758635,0.9958181121376031,0.4747474747474748,0.07000043008359977,0.08839271854467545,0.7272727272727273,0.2727272727272727,-0.08840835462552855,Medium,2
CUS_0x1f4a,25,102023.4,8535.949999999999,6.0,5.0,6.0,0.0,16.0,20.5,12.41,8.0,271.96,0.5339139044512302,0.0,396.85150301888694,716.7434969811128,0.875,0.7333333333333333,0.0,272.5,0.007463371784109452,0.003927472808348234,0.4124293785310734,0.8157894736842105,0.0,0.9999999999777067,0.6616161616161617,0.4884407007175815,0.6041858002003968,0.5454545454545454,0.15151515151515152,0.4690978773388795,High,0
CUS_0x1f66,19,67730.0,5697.166666666668,4.0,5.0,8.0,0.0,9.75,4.25,3.13,3.0,626.34,0.36221336531352333,0.0,195.1011979694955,627.1154686971712,0.875,0.5499999999999999,0.04761904761904767,337.25,0.005009539907814367,0.014246248579104882,0.1581920903954802,0.9736842105263156,0.0,0.9999999999485196,0.8251262626262628,0.3111686985532254,0.38994970452400457,0.36363636363636365,0.21212121212121213,0.49324129027999103,High,0
CUS_0x1fbe,29,29482.06,2395.8383333333336,8.0,3.0,9.0,2.0,9.5,19.5,14.09,10.0,668.5,0.6770532704590997,28.819894041562257,2571.867955190833,342.7287885522336,0.5,0.30000000000000004,0.09523809523809534,274.5,0.21324006817035232,0.035296633365815074,0.327683615819209,0.7105263157894736,0.004009716018614654,0.9939854257994472,0.6666666666666667,0.11345459314337503,0.14080645911516684,0.7272727272727273,0.2424242424242424,-0.03391350677122077,Medium,2
CUS_0x1fc1,47,31501.87,2482.1558333333332,5.0,3.0,16.0,2.0,23.25,15.5,16.5,3.0,333.02,0.39068879908116516,37.42615839037271,127.24616999193631,343.5432549510243,0.5,0.4944444444444445,1.0,365.5,0.008419659104642412,0.016321679630135887,0.4378531073446328,0.23684210526315785,0.005026028566604853,0.9924609569846639,0.8964646464646465,0.12389554570834635,0.14732063156764247,0.4545454545454546,0.4545454545454546,0.12942619335311428,Medium,2
CUS_0x1fcb,44,106694.82,8959.235,6.0,6.0,12.0,0.0,27.5,13.0,8.24,7.0,429.41,0.6375227070751752,0.0,478.8449651590636,687.0785348409365,1.0,0.3611111111111111,0.5952380952380953,251.25,0.008857008810220526,0.006058023083498338,0.4576271186440678,0.3157894736842105,0.0,0.9999999999804742,0.6079545454545455,0.5125885535507978,0.6361300929167772,0.5454545454545454,0.33333333333333337,0.4901827447543444,High,0
CUS_0x1fcd,23,66519.63,5759.302500000002,5.0,3.0,8.0,2.0,21.0,11.5,1.12,7.0,64.27,0.3881379127156315,14205.39522305344,166.8453571069286,569.8912621551524,0.5,0.46388888888888885,0.5238095238095237,217.5,0.003952468216290956,0.0012631246495092277,0.3672316384180791,0.8684210526315789,0.8221710424475256,0.0,0.5227272727272728,0.30491196363456263,0.3946389452204059,0.4545454545454546,0.21212121212121213,-0.009530839884476864,Medium,2
CUS_0x1fd1,32,33494.36,2677.1966666666667,9.0,9.0,28.0,8.0,55.0,25.0,8.78,10.5,3304.83,0.34833599295637874,13611.877766526104,70.41532281023434,219.66356149870458,0.125,0.5555555555555555,0.09523809523809534,116.5,0.0034179140605184455,0.15443469959337294,0.903954802259887,0.6315789473684209,1.0,0.0,0.26767676767676774,0.13419527369077033,0.16203989039242184,0.8181818181818182,0.8181818181818182,-0.9353230842712131,Very_Low,4
CUS_0x1feb,47,31254.23,2665.5191666666665,0.0,6.0,4.0,4.0,12.25,2.75,9.44,6.0,783.52,0.3590510649793539,74.50361697815286,124.49628226125674,330.05201742725706,1.0,0.4527777777777779,0.7142857142857144,364.5,0.007506336187448189,0.039050496368868516,0.1694915254237288,0.23684210526315785,0.00931696132369485,0.9860245578626525,0.893939393939394,0.12261542654209334,0.16115861777894502,0.0,0.09090909090909091,0.7770999180464307,Very_High,3
CUS_0x1fef,21,20066.6,1732.2166666666665,7.0,3.0,10.0,4.0,20.0,9.0,18.78,9.0,491.75,0.17928751281247424,3909.9540379046975,122.5982329105156,277.518049883221,0.5,0.34444444444444444,0.16666666666666674,216.75,0.012329080646922577,0.03816730732896914,0.327683615819209,0.9210526315789472,0.7523989561828295,0.0,0.5208333333333334,0.06478349475422701,0.09072454084985584,0.6363636363636364,0.2727272727272727,-0.25521819970440807,Low,1
CUS_0x1ffd,44,14311.105,1277.5920833333332,4.0,3.0,4.0,3.0,5.25,12.0,4.53,6.0,380.09,0.1559660978175883,20505.11179937949,109.88791527741526,278.55556054992815,0.75,0.09166666666666666,0.8809523809523809,263.5,0.015382003306977893,0.04138619350744043,0.19491525423728814,0.3157894736842105,1.0,0.0,0.638888888888889,0.03503176054015257,0.05641512576058404,0.36363636363636365,0.09090909090909091,0.18026675153042632,Medium,2
CUS_0x2004,27,73420.92,6333.41,4.0,5.0,8.0,2.0,3.75,1.5,11.85,5.0,278.08,0.5210084412637355,67.04438352937039,259.2801127405494,564.5165037300802,1.0,0.5638888888888888,0.9523809523809526,374.5,0.00635065267998534,0.0056861860174858775,0.059322033898305086,0.7631578947368419,0.0035286090494054314,0.994707086383036,0.9191919191919193,0.3405866268588812,0.4379654463500685,0.36363636363636365,0.21212121212121213,0.7010456951285099,Very_High,3
CUS_0x200a,24,81288.36,6765.03,10.0,6.0,17.0,6.0,17.0,18.0,24.92,10.0,3238.58,0.17183850815192026,383.4599803750568,296.8719875134919,439.8024839117637,0.0,0.5916666666666667,0.4761904761904763,61.5,0.006940713986631305,0.06220821441904014,0.3954802259887006,0.8421052631578946,0.018894224185178488,0.9716586636835769,0.12878787878787878,0.38125558475480115,0.47053876130865213,0.9090909090909092,0.48484848484848486,-0.5497275412517958,Low,1
CUS_0x2010,37,109563.36000000002,9271.28,4.0,3.0,9.0,1.0,1.25,11.5,10.24,6.0,214.57,0.411130303536013,84.18834626167323,144.30034003725774,924.6179671715751,1.0,1.0,0.13095238095238115,302.5,0.001266405218404126,0.0028186833911430374,0.1440677966101695,0.4999999999999999,0.0030268508861988376,0.9954597236528895,0.7373737373737375,0.5274168245617953,0.6596793725290547,0.36363636363636365,0.2424242424242424,0.780856567336556,Very_High,3
CUS_0x202e,25,17337.8,1674.8166666666666,9.0,5.0,16.0,6.0,35.0,16.75,2.71,12.0,1260.81,0.637528528343178,79.63272261426017,2558.698215029006,257.84849460003466,0.125,0.45555555555555555,0.23809523809523814,235.25,0.3042633823591635,0.11375501958993815,0.5847457627118644,0.8157894736842105,0.01584904269456618,0.9762264356950305,0.5675505050505051,0.05067757817826503,0.08639270201332674,0.8181818181818182,0.4545454545454546,-0.5154335086421392,Low,1
CUS_0x2031,50,20675.475,1899.95625,3.0,1.0,11.0,2.0,10.75,6.0,6.51,4.0,78.09,0.4522071744467717,21.99594319256204,153.20877597769862,294.79090582973936,1.0,0.18888888888888894,0.04761904761904767,263.5,0.0143052760553301,0.005669665540895859,0.18926553672316385,0.1578947368421053,0.003859026259330087,0.9942114603839134,0.638888888888889,0.06793093683689663,0.10338344052767026,0.2727272727272727,0.3030303030303031,0.4577153545729636,High,0
CUS_0x2038,33,29818.78,2257.898333333333,4.0,4.0,7.0,2.0,3.75,2.25,6.99,6.0,702.2,0.340401067107845,45.97729868724507,137.28183322881,315.03070141727824,1.0,0.41944444444444456,0.0,384.25,0.010330459566951167,0.03666701411022864,0.06779661016949153,0.6052631578947368,0.006787624578148588,0.9898185629472454,0.9438131313131314,0.11519519129254607,0.13039646174389805,0.36363636363636365,0.18181818181818182,0.5792529429935959,High,0
CUS_0x203c,26,48008.07,4135.6725000000015,7.0,5.0,17.0,9.0,30.0,13.5,24.99,15.0,3532.09,0.4873777803805328,285.0989122937424,2597.3742966312475,276.1082594792912,0.0,0.6722222222222223,0.4047619047619049,93.25,0.12398876223522964,0.11509158161285411,0.4915254237288136,0.7894736842105262,0.022978843402518434,0.9655317348103549,0.2089646464646465,0.2092206263980795,0.2721075255313158,0.6363636363636364,0.48484848484848486,-0.5185901923489415,Low,1
